EI_NAME,ENV_NAME,BOOTLOAD,PL_NAME,SRV_NAME,UNT,UNT_IMAGE,COMPUTE_UNIT,Cores,Memory (Gigs),Prod/Dev,EM  Y / N / Retire,Comments
OWCPAV111D09,owc0049,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv13411,unit17336,OWCPAV111D09_WTL,8,2,4,Prod,Retire 12/30/15,Windows no EM
OWCPAV111D09,owc0049,apol5u8,TECHPROD-NADC-01,srv15606,unit17195,OWCPAV111D09_AVI,24,4,12,Prod,Retire 12/30/15,
OWCPAV111D09,owc0110,apol5u8,TECHPROD-NADC-01,srv13201,unit24119,OWCPAV111D09_AVI,24,4,12,Prod,Retire 12/30/15,
OWCPAV111D09,owc0115,Win2008r2_a,TECHPROD-NADC-01,srv17825,unit23980,OWCPAV111D09_WTL,8,2,4,Prod,Retire 12/30/15,Windows no EM
OWCPAV111D09,owc0115,apol5u8,TECHPROD-NADC-01,srv17825,unit23972,OWCPAV111D09_AVI,24,4,12,Prod,Retire 12/30/15,
OWCPAV111D09 Total,,,,,,,,16,44,,,
OWCPMS111D01,owc0112,apol6u4,TECHPROD-NADC-01,srv15606,unit24178,OWCPMS111D01_MAE,48,4,24,Prod,Retire 10/31/15,
OWCPMS111D01 Total,,,,,,,,4,24,,,
OWCPPL111D10,owc0045,apol5u8,TECHBUILD-NADC-01,srv17832,unit2237,OWCPPL111D10_PLT,36,4,18,Prod,N,
OWCPPL111D10 Total,,,,,,,,4,18,,,
OWCSKY111D01,owc0118,Win2008r2_a,TECHBUILD-NADC-01,srv17832,unit17561,OWCSKY111D01_WTL,8,2,4,Dev,N,Windows no EM
OWCSKY111D01 Total,,,,,,,,2,4,,,
OWCSPC111D01,owc0063,apol6u4,TECHPROD-NADC-01,srv17932,unit23255,OWCSPC111D01_INT,48,4,24,Prod,N,
OWCSPC111D01,owc0074,apol6u4,TECHPROD-NADC-01,srv17931,unit23256,OWCSPC111D01_INT,48,4,24,Prod,N,
OWCSPC111D01,owc0078,apol6u4,TECHPROD-NADC-01,srv11812,unit23257,OWCSPC111D01_INT,48,4,24,Prod,N,
OWCSPC111D01,owc0111,apol6u4,TECHPROD-NADC-01,srv14414,unit24177,OWCSPC111D01_INT,48,4,24,Prod,N,
OWCSPC111D01,owc0117,apol6u4,TECHPROD-NADC-01,srv17931,unit24249,OWCSPC111D01_INT,48,4,24,Prod,N,
OWCSPC111D01 Total,,,,,,,,20,120,,,
OWCSPS111D08,owc0094,DomU_ol5u8,TECHPROD-NADC-01,srv11313,unit20166,OWCSPS111D08_GOV,24,4,12,Prod,N,
OWCSPS111D08 Total,,,,,,,,4,12,,,
OWCSWM111D08,owc0093,DomU_ol5u8,TECHPROD-NADC-01,srv10610,unit19971,OWCSWM111D08_WEM,24,4,12,Prod,N,
OWCSWM111D08,owc0104,DomU_ol5u8,TECHBUILD-NADC-01,srv12112,unit22998,OWCSWM111D08_WEM,24,4,12,Prod,N,
OWCSWM111D08,owc0105,DomU_ol5u8,TECHPROD-NADC-01,srv10610,unit23894,OWCSWM111D08_WEM,24,4,12,Prod,N,
OWCSWM111D08,owc0113,DomU_ol5u8,TECHPROD-NADC-01,srv12002,unit15335,OWCSWM111D08_WEM,24,4,12,Prod,N,
OWCSWM111D08 Total,,,,,,,,16,48,,,
OFMBPM111D02,ofm0122,apol5u8,TECHPROD-NADC-01,srv14705,unit7991,OFMBPM111D02_BPM,30,4,15,Prod,N,
OFMBPM111D02 Total,,,,,,,,4,15,,,
OFMBPM111D03,ofm0435,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv11215,unit20733,OFMBPM111D03_STL,10,2,5,Prod,N,Windows no EM
OFMBPM111D03,ofm0435,apol5u8,TECHPROD-NADC-01,srv11215,unit20732,OFMBPM111D03_BPM,30,4,15,Prod,N,
OFMBPM111D03,ofm0436,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv11515,unit20735,OFMBPM111D03_STL,10,2,5,Prod,N,Windows no EM
OFMBPM111D03,ofm0436,apol5u8,TECHPROD-NADC-01,srv11313,unit20734,OFMBPM111D03_BPM,30,4,15,Prod,N,
OFMBPM111D03,ofm0477,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv11412,unit24305,OFMBPM111D03_STL,10,2,5,Dev,N,Windows no EM
OFMBPM111D03,ofm0477,apol5u8,TECHPROD-NADC-01,srv12105,unit24304,OFMBPM111D03_BPM,30,4,15,Dev,N,
OFMBPM111D03 Total,,,,,,,,18,60,,,
OFMBPM121D01,ofm0039,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv10610,unit24465,OFMBPM121D01_STL,10,2,5,Prod,N,Windows no EM
OFMBPM121D01,ofm0039,apol5u8,TECHPROD-NADC-01,srv10610,unit24464,OFMBPM121D01_BPM,30,4,15,Prod,N,
OFMBPM121D01,ofm0074,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv15606,unit14676,OFMBPM121D01_STL,10,2,5,Prod,N,Windows no EM
OFMBPM121D01,ofm0074,apol5u8,TECHPROD-NADC-01,srv15606,unit14675,OFMBPM121D01_BPM,30,4,15,Prod,N,
OFMBPM121D01,ofm0104,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv17809,unit14735,OFMBPM121D01_STL,10,2,5,Prod,N,Windows no EM
OFMBPM121D01,ofm0104,apol5u8,TECHPROD-NADC-01,srv17831,unit14734,OFMBPM121D01_BPM,30,4,15,Prod,N,
OFMBPM121D01,ofm0129,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv14804,unit17094,OFMBPM121D01_STL,10,2,5,Prod,N,Windows no EM
OFMBPM121D01,ofm0129,apol5u8,TECHPROD-NADC-01,srv14804,unit15004,OFMBPM121D01_BPM,30,4,15,Prod,N,
OFMBPM121D01,ofm0146,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv10610,unit17100,OFMBPM121D01_STL,10,2,5,Prod,N,Windows no EM
OFMBPM121D01,ofm0146,apol5u8,TECHPROD-NADC-01,srv10610,unit17099,OFMBPM121D01_BPM,30,4,15,Prod,N,
OFMBPM121D01,ofm0428,DomU_ol5u8,TECHBUILD-NADC-01,srv10805,unit19912,OFMBPM121D01_BPM,30,4,15,Prod,N,
OFMBPM121D01,ofm0428,Windows 2008 R2 Standard (64),TECHBUILD-NADC-01,srv10805,unit19913,OFMBPM121D01_STL,10,2,5,Prod,N,Windows no EM
OFMBPM121D01,ofm0459,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv17931,unit24001,OFMBPM121D01_STL,10,2,5,Prod,N,Windows no EM
OFMBPM121D01,ofm0459,apol5u8,TECHPROD-NADC-01,srv10610,unit24000,OFMBPM121D01_BPM,30,4,15,Prod,N,
OFMBPM121D01,ofm0464,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv14413,unit24107,OFMBPM121D01_STL,10,2,5,Prod,N,Windows no EM
OFMBPM121D01,ofm0464,apol5u8,TECHPROD-NADC-01,srv14413,unit24106,OFMBPM121D01_BPM,30,4,15,Prod,N,
OFMBPM121D01 Total,,,,,,,,48,160,,,
OFMBPM121W01,ofm0421,Windows 2008 R2 Standard (64) - v2,ISL-NADC-01,srv15105,unit0876,OFMBPM121W01_SGD,10,2,5,Prod,Retire 10/09/15,Windows no EM
OFMBPM121W01,ofm0421,apol5u8,ISL-NADC-01,srv15102,unit0875,OFMBPM121W01_BPM,30,4,15,Prod,Retire 10/09/15,
OFMBPM121W01,ofm0467,Windows 2008 R2 Standard (64) - v2,ISL-NADC-01,srv15105,unit0704,OFMBPM121W01_SGD,10,2,5,Prod,Retire 10/09/15,Windows no EM
OFMBPM121W01,ofm0467,apol5u8,ISL-NADC-01,srv15105,unit0703,OFMBPM121W01_BPM,30,4,15,Prod,Retire 10/09/15,
OFMBPM121W01 Total,,,,,,,,12,40,,,
OFMCAF121W01,ofm0468,Windows 2008 R2 Standard (64) - v2,ISL-NADC-01,srv15111,unit0591,OFMCAF121W01_SGD,6,2,3,Prod,Retire 10/09/15,Windows no EM
OFMCAF121W01,ofm0468,apol5u8,ISL-NADC-01,srv15111,unit0590,OFMCAF121W01_WLS,20,2,10,Prod,Retire 10/09/15,
OFMCAF121W01 Total,,,,,,,,4,13,,,
OFMEPM111D07,ofm00300,Windows 2008 R2 Standard (64),ADE-NADC-11,srv14113,unit7417,OFMEPM111D07_EPM,48,4,24,Prod,N,Windows no EM
OFMEPM111D07 Total,,,,,,,,4,24,,,
OFMJCS121D01,ofm0149,Win2008r2_a,TECHBUILD-NADC-01,srv17930,unit17560,OFMJCS121D01_TLS,8,2,4,Prod,Retire 10/09/15,Windows no EM
OFMJCS121D01,ofm0149,apol5u10,TECHBUILD-NADC-01,srv17930,unit17559,OFMJCS121D01_OFM,48,4,24,Prod,Retire 10/09/15,
OFMJCS121D01,ofm0458,Win2008r2_a,TECHPROD-NADC-01,srv17931,unit16974,OFMJCS121D01_TLS,8,2,4,Prod,Retire 10/09/15,Windows no EM
OFMJCS121D01,ofm0458,apol5u10,TECHPROD-NADC-01,srv17825,unit16973,OFMJCS121D01_OFM,48,4,24,Prod,Retire 10/09/15,
OFMJCS121D01,ofm0465,Win2008r2_a,TECHPROD-NADC-01,srv12005,unit16976,OFMJCS121D01_TLS,8,2,4,Prod,Retire 10/09/15,Windows no EM
OFMJCS121D01,ofm0465,apol5u10,TECHPROD-NADC-01,srv17809,unit16975,OFMJCS121D01_OFM,48,4,24,Prod,Retire 10/09/15,
OFMJCS121D01 Total,,,,,,,,18,84,,,
OFMMCS111D02,ofm0111,apol6u4,TECHPROD-NADC-01,srv17932,unit0420,OFMMCS111D02_MCS,48,4,24,Prod,N,
OFMMCS111D02,ofm0123,apol6u4,TECHPROD-NADC-01,srv17932,unit0424,OFMMCS111D02_MCS,48,4,24,Prod,N,
OFMMCS111D02,ofm0125,apol6u4,TECHPROD-NADC-01,srv11713,unit0426,OFMMCS111D02_MCS,48,4,24,Prod,N,
OFMMCS111D02,ofm0455,apol6u4,TECHPROD-NADC-01,srv17931,unit23585,OFMMCS111D02_MCS,48,4,24,Prod,N,
OFMMCS111D02 Total,,,,,,,,16,96,,,
OFMOPA111D01,ofm0420,DomU_ol5u8,TECHBUILD-NADC-01,srv17832,unit19601,OFMOPA111D01_BPM,30,4,15,Prod,Retire 10/09/15,
OFMOPA111D01,ofm0420,DomU_ol5u8,TECHBUILD-NADC-01,srv17832,unit19602,OFMOPA111D01_EBS,64,3,32,Prod,Retire 10/09/15,
OFMOPA111D01,ofm0420,DomU_ol5u8,TECHBUILD-NADC-01,srv17832,unit19603,OFMOPA111D01_PSF,64,4,32,Prod,Retire 10/09/15,
OFMOPA111D01,ofm0420,Windows 2008 R2 Standard (64),TECHBUILD-NADC-01,srv12112,unit19604,OFMOPA111D01_PST,10,2,5,Prod,Retire 10/09/15,Windows no EM
OFMOPA111D01 Total,,,,,,,,13,84,,,
OFMPCS121D01,ofm0064,apol5u10,TECHPROD-NADC-01,srv11713,unit22190,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0126,apol5u10,TECHBUILD-NADC-01,srv17930,unit1994,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0127,apol5u10,TECHPROD-NADC-01,srv10611,unit14444,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0130,apol5u10,TECHPROD-NADC-01,srv15606,unit22286,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0147,apol5u10,TECHPROD-NADC-01,srv13703,unit23099,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0148,apol5u10,TECHPROD-NADC-01,srv17931,unit23102,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0152,apol5u10,TECHPROD-NADC-01,srv14413,unit23103,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0153,apol5u10,TECHPROD-NADC-01,srv13201,unit23104,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0155,apol5u10,TECHPROD-NADC-01,srv17825,unit23105,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0157,apol5u10,TECHPROD-NADC-01,srv10319,unit23135,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0158,apol5u10,TECHPROD-NADC-01,srv10319,unit23136,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0160,apol5u10,TECHPROD-NADC-01,srv10611,unit23141,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0163,apol5u10,TECHPROD-NADC-01,srv10611,unit23142,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0165,apol5u10,TECHPROD-NADC-01,srv17831,unit23145,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0169,apol5u10,TECHPROD-NADC-01,srv17831,unit23146,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0171,apol5u10,TECHPROD-NADC-01,srv10319,unit23147,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0173,apol5u10,TECHPROD-NADC-01,srv17809,unit23148,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0174,apol5u10,TECHPROD-NADC-01,srv11412,unit23151,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0175,apol5u10,TECHPROD-NADC-01,srv11412,unit23152,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0178,apol5u10,TECHPROD-NADC-01,srv14808,unit23153,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0179,apol5u10,TECHPROD-NADC-01,srv14808,unit23154,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0181,apol5u10,TECHPROD-NADC-01,srv14808,unit23155,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0182,apol5u10,TECHPROD-NADC-01,srv13201,unit23156,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0183,apol5u10,TECHPROD-NADC-01,srv13201,unit23157,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0184,apol5u10,TECHPROD-NADC-01,srv17825,unit23158,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0185,apol5u10,TECHPROD-NADC-01,srv12005,unit23159,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0186,apol5u10,TECHPROD-NADC-01,srv12005,unit23160,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0188,apol5u10,TECHPROD-NADC-01,srv12005,unit23161,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0191,apol5u10,TECHPROD-NADC-01,srv17831,unit23162,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0195,apol5u10,TECHPROD-NADC-01,srv17825,unit23214,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0196,apol5u10,TECHPROD-NADC-01,srv14709,unit23215,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0197,apol5u10,TECHPROD-NADC-01,srv11412,unit23216,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0199,apol5u10,TECHPROD-NADC-01,srv12806,unit23217,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0202,apol5u10,TECHPROD-NADC-01,srv10903,unit23218,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0368,apol5u10,TECHPROD-NADC-01,srv10611,unit23219,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0378,apol5u10,TECHPROD-NADC-01,srv14409,unit23234,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0379,apol5u10,TECHPROD-NADC-01,srv17809,unit23235,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0380,apol5u10,TECHPROD-NADC-01,srv12002,unit23236,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0404,apol5u10,TECHPROD-NADC-01,srv14414,unit23239,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0414,apol5u10,TECHPROD-NADC-01,srv12002,unit23911,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0478,apol5u10,TECHPROD-NADC-01,srv17932,unit5054,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0479,apol5u10,TECHPROD-NADC-01,srv17931,unit23916,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0480,apol5u10,TECHPROD-NADC-01,srv17831,unit23917,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0481,apol5u10,TECHPROD-NADC-01,srv14408,unit23918,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0482,apol5u10,TECHPROD-NADC-01,srv10903,unit23919,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0483,apol5u10,TECHPROD-NADC-01,srv11313,unit23920,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0484,apol5u10,TECHPROD-NADC-01,srv11515,unit23921,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01,ofm0485,apol5u10,TECHPROD-NADC-01,srv13410,unit23922,OFMPCS121D01_PCS,32,4,16,Prod,N,
OFMPCS121D01 Total,,,,,,,,192,768,,,
OFMPCS121D02,ofm0424,apol5u10,TECHPROD-NADC-01,srv11412,unit3882,OFMPCS121D02_PCS,32,4,16,Prod,Retire 10/09/15,
OFMPCS121D02 Total,,,,,,,,4,16,,,
OFMSIM111D02,ofm0437,apol5u8,TECHBUILD-NADC-01,srv10805,unit9197,OFMSIM111D02_IDM,48,4,24,Prod,N,
OFMSIM111D02 Total,,,,,,,,4,24,,,
OFMSIM121D03,ofm0453,apol6u4,TECHPROD-NADC-01,srv11313,unit21968,OFMSIM121D03_IDM,48,4,24,Prod,N,
OFMSIM121D03 Total,,,,,,,,4,24,,,
OFMSOA111D07,ofm00278,Win2008r2_a,ADE-NADC-11,srv14905,unit0327,OFMSOA111D07_STL,10,2,5,Prod,Retire 10/09/15,Windows no EM
OFMSOA111D07,ofm00278,apol5u8,ADE-NADC-11,srv11502,unit0326,OFMSOA111D07_FPK,20,2,10,Prod,Retire 10/09/15,
OFMSOA111D07 Total,,,,,,,,4,15,,,
OFMSOA111D08,ofm00241,Windows 2008 R2 Standard (64),ISL-NADC-01,srv15103,unit0853,OFMSOA111D08_STL,10,2,5,Prod,Retire 10/09/15,Windows no EM
OFMSOA111D08,ofm0061,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv10611,unit23695,OFMSOA111D08_STL,10,2,5,Prod,Retire 10/09/15,Windows no EM
OFMSOA111D08,ofm0061,apol5u8,TECHPROD-NADC-01,srv10611,unit23694,OFMSOA111D08_PLT,24,4,12,Prod,Retire 10/09/15,
OFMSOA111D08,ofm0066,Windows 2008 R2 Standard (64),EBS-NADC-11,srv10506,unit16767,OFMSOA111D08_STL,10,2,5,Prod,Retire 10/09/15,Windows no EM
OFMSOA111D08 Total,,,,,,,,10,27,,,
OFMWCS111D02,ofm00391,Windows 2008 R2 Standard (64),ISL-NADC-01,srv15103,unit0857,DSSWIN2008_APP,8,2,4,Prod,N,Windows no EM - IPOC
OFMWCS111D02,ofm00393,Windows 2008 R2 Standard (64),ISL-NADC-01,srv15114,unit0655,DSSWIN2008_APP,8,2,4,Prod,N,Windows no EM - IPOC
OFMWCS111D02,ofm00394,Windows 2008 R2 Standard (64),ISL-NADC-01,srv15114,unit0657,DSSWIN2008_APP,8,2,4,Prod,N,Windows no EM - IPOC
OFMWCS111D02 Total,,,,,,,,6,12,,,
SOAB2B111D01,soa0030,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv12005,unit19172,SOAB2B111D01_STL,10,2,5,Prod,N,Windows no EM
SOAB2B111D01,soa0030,apol5u8,TECHPROD-NADC-01,srv14414,unit19171,SOAB2B111D01_SOA,24,4,12,Prod,N,
SOAB2B111D01,soa0032,Windows 2008 R2 Standard (64),TECHPROD-NADC-01,srv14804,unit19733,SOAB2B111D01_STL,10,2,5,Prod,N,Windows no EM
SOAB2B111D01,soa0032,apol5u8,TECHPROD-NADC-01,srv15606,unit19732,SOAB2B111D01_SOA,24,4,12,Prod,N,
SOAB2B111D01 Total,,,,,,,,12,34,,,
SOADOCEBSD01,soa0074,apol5u8,TECHBUILD-NADC-01,srv10805,unit22981,SOADOCEBSD01_SOA,24,4,12,Dev,N,
SOADOCEBSD01 Total,,,,,,,,4,12,,,
SOAICS121D01,soa0045,apol6u4,TECHPROD-NADC-01,srv11016,unit23477,SOAICS121D01_ICS,24,4,12,Prod,Retire 10/09/15,
SOAICS121D01,soa0092,Win2008r2_a,TECHPROD-NADC-01,srv14413,unit19399,SOAICS121D01_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D01,soa0092,apol6u4,TECHPROD-NADC-01,srv17809,unit19398,SOAICS121D01_ICS,24,4,12,Prod,N,
SOAICS121D01,soa0107,Win2008r2_a,TECHPROD-NADC-01,srv11812,unit24111,SOAICS121D01_STL,10,2,5,Prod,Retire 10/09/15,Windows no EM
SOAICS121D01,soa0107,apol6u4,TECHPROD-NADC-01,srv11812,unit24110,SOAICS121D01_ICS,24,4,12,Prod,Retire 10/09/15,
SOAICS121D01,soa0108,Win2008r2_a,TECHPROD-NADC-01,srv14414,unit18930,SOAICS121D01_STL,10,2,5,Prod,Retire 10/09/15,Windows no EM
SOAICS121D01,soa0108,apol6u4,TECHPROD-NADC-01,srv14414,unit18783,SOAICS121D01_ICS,24,4,12,Prod,Retire 10/09/15,
SOAICS121D01,soa0110,Win2008r2_a,TECHPROD-NADC-01,srv14806,unit18996,SOAICS121D01_STL,10,2,5,Prod,Retire 10/09/15,Windows no EM
SOAICS121D01,soa0110,apol6u4,TECHPROD-NADC-01,srv11906,unit18995,SOAICS121D01_ICS,24,4,12,Prod,Retire 10/09/15,
SOAICS121D01,soa0153,Win2008r2_a,TECHPROD-NADC-01,srv17931,unit7086,SOAICS121D01_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D01,soa0153,apol6u4,TECHPROD-NADC-01,srv17931,unit7085,SOAICS121D01_ICS,24,4,12,Prod,N,
SOAICS121D01,soa0169,Win2008r2_a,TECHPROD-NADC-01,srv14502,unit22017,SOAICS121D01_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D01,soa0169,apol6u4,TECHPROD-NADC-01,srv14502,unit22016,SOAICS121D01_ICS,24,4,12,Prod,N,
SOAICS121D01 Total,,,,,,,,40,114,,,
SOAICS121D02,soa0027,Win2008r2_a,TECHPROD-NADC-01,srv12105,unit24094,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0027,apol6u4,TECHPROD-NADC-01,srv14409,unit24093,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0043,Win2008r2_a,TECHBUILD-NADC-01,srv10805,unit22077,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0043,apol6u4,TECHBUILD-NADC-01,srv10805,unit22975,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0101,Win2008r2_a,TECHPROD-NADC-01,srv14408,unit23602,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0101,apol6u4,TECHPROD-NADC-01,srv14408,unit23578,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0102,Win2008r2_a,TECHPROD-NADC-01,srv10611,unit20157,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0102,apol6u4,TECHPROD-NADC-01,srv10611,unit20153,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0116,Win2008r2_a,TECHPROD-NADC-01,srv14806,unit19857,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0116,apol6u4,TECHPROD-NADC-01,srv13703,unit19851,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0117,Win2008r2_a,TECHPROD-NADC-01,srv13703,unit20142,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0117,apol6u4,TECHPROD-NADC-01,srv17831,unit20141,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0118,Win2008r2_a,TECHPROD-NADC-01,srv17831,unit20144,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0118,apol6u4,TECHPROD-NADC-01,srv13703,unit20143,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0119,Win2008r2_a,TECHPROD-NADC-01,srv14705,unit20146,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0119,apol6u4,TECHPROD-NADC-01,srv14705,unit20145,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0120,Win2008r2_a,TECHPROD-NADC-01,srv14705,unit20659,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0120,apol6u4,TECHPROD-NADC-01,srv14705,unit20470,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0121,Win2008r2_a,TECHPROD-NADC-01,srv10319,unit20661,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0121,apol6u4,TECHPROD-NADC-01,srv14805,unit20660,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0122,Win2008r2_a,TECHPROD-NADC-01,srv14805,unit20681,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0122,apol6u4,TECHPROD-NADC-01,srv11215,unit20662,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0123,Win2008r2_a,TECHPROD-NADC-01,srv11515,unit20683,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0123,apol6u4,TECHPROD-NADC-01,srv14708,unit20682,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0124,Win2008r2_a,TECHPROD-NADC-01,srv14502,unit20694,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0124,apol6u4,TECHPROD-NADC-01,srv14502,unit20684,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0125,Win2008r2_a,TECHPROD-NADC-01,srv14502,unit20696,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0125,apol6u4,TECHPROD-NADC-01,srv14502,unit20695,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0126,Win2008r2_a,TECHPROD-NADC-01,srv14502,unit21977,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0126,apol6u4,TECHPROD-NADC-01,srv14502,unit20697,SOAICS121D02_ICS,24,4,12,Prod,N,
SOAICS121D02,soa0127,Win2008r2_a,TECHPROD-NADC-01,srv14502,unit21979,SOAICS121D02_STL,10,2,5,Prod,N,Windows no EM
SOAICS121D02,soa0127,apol6u4,TECHPROD-NADC-01,srv13410,unit21978,SOAICS121D02_ICS,24,4,12,Prod,N,
